##, Gene,  % In, % In, % Ratio, Up, Down, Up
1, Luc, 6.350699E-5, 1.8962799E-5, 0.2985939, , Luc, , Luc, 
2793, ATP5O, 9.297194E-7, 1.706652E-5, 18.356636, , , , , 
2794, ATP5O, 2.152658E-5, 2.5735228E-5, 1.1955093, , , , , 
2795, ATP6AP1, 7.480666E-5, 1.5712034E-6, 0.021003522, , , , , 
2796, ATP6AP1, 7.180295E-5, 1.2705076E-4, 1.7694366, , , , , 
2797, ATP6AP1, 2.5173942E-5, 6.534039E-5, 2.5955565, , , , , 
2798, ATP6AP1, 4.7058107E-5, 1.7933391E-5, 0.38109037, , , , , 
2799, ATP6AP1, 3.8333048E-5, 1.122056E-4, 2.9271243, , , , , 
2800, ATP6V0A1, 7.1516877E-7, 8.6795444E-5, 121.36359, , , , , 
2801, ATP6V0A1, 2.3242987E-5, 8.451991E-6, 0.36363617, , , , , 
2802, ATP6V0A1, 4.6199904E-5, 1.08358854E-7, 0.0023454346, , , , , 
2803, ATP6V0A1, 6.8656204E-6, 2.0154746E-5, 2.9356046, , , , , 
2804, ATP6V0A2, 6.508036E-5, 8.7933215E-5, 1.3511481, , , , , 
2805, ATP6V0A2, 3.89767E-5, 5.6346607E-6, 0.14456485, , , , , 
2806, ATP6V0A2, 8.4962056E-5, 2.7685688E-5, 0.32585946, , , , , 
2807, ATP6V0A2, 1.3802758E-5, 1.706652E-5, 1.2364572, , , , , 
2808, ATP6V0A2, 5.0848503E-5, 7.130013E-5, 1.402207, , , , , 
2809, ATP6V0A4, 2.1455064E-5, 2.0154746E-5, 0.93939346, , , , , 
2810, ATP6V0A4, 1.1771679E-4, 4.7948794E-5, 0.40732333, , , , , 
2811, ATP6V0A4, 2.2098715E-5, 1.5061881E-5, 0.6815727, , , , , 
2812, ATP6V0A4, 2.3028435E-5, 6.1710365E-5, 2.6797464, , , , , 
2813, ATP6V0A4, 3.2254113E-5, 1.7662494E-5, 0.5476044, , , , , 
2814, ATP6V0B, 3.6259058E-5, 8.430319E-5, 2.3250241, , , , , 
2815, ATP6V0B, 2.4387256E-5, 1.0890065E-5, 0.44654736, , , , , 
2816, ATP6V0B, 1.7042473E-4, 1.2461269E-6, 0.0073118904, , , , , 
2817, ATP6V0B, 3.275473E-5, 3.4837372E-5, 1.0635829, , , , , 
2818, ATP6V0B, 9.297194E-7, 1.4503833E-4, 156.00226, , , , , 
2819, ATP6V0C, 1.351669E-5, 1.8421006E-5, 1.3628341, , , , , 
2820, ATP6V0C, 2.20272E-5, 4.8761484E-7, 0.022136942, , , , , 
2821, ATP6V0C, 1.0512981E-5, 9.752297E-7, 0.09276433, , , , , 
2822, ATP6V0C, 2.0239277E-5, 3.4837372E-5, 1.7212756, , , , , 
2823, ATP6V0C, 3.5758438E-7, 7.043326E-7, 1.9696962, , , , , 
2824, ATP6V0D1, 2.7533999E-5, 6.2306344E-6, 0.22628875, , ATP6V0D1, , ATP6V0D1, 
2825, ATP6V0D1, 5.72135E-6, 1.7229058E-5, 3.0113623, , ATP6V0D1, , , 
2826, ATP6V0D1, 1.8522871E-5, 8.6687083E-7, 0.046800025, , ATP6V0D1, , , 
2827, ATP6V0D1, 5.1206087E-5, 6.3931725E-6, 0.12485181, , ATP6V0D1, , , 
2828, ATP6V0D1, 1.7593153E-5, 2.9852865E-5, 1.6968457, , ATP6V0D1, , , 
2829, ATP6V0D2, 1.029843E-5, 2.9852865E-5, 2.8987782, , , , , 
2830, ATP6V0D2, 6.65107E-5, 4.3343542E-7, 0.0065167774, , , , , 
2831, ATP6V0D2, 5.642682E-5, 8.831247E-6, 0.15650797, , , , , 
2832, ATP6V0D2, 6.264879E-5, 6.691159E-5, 1.0680429, , , , , 
2833, ATP6V0D2, 5.7642606E-5, 1.5441138E-4, 2.6787715, , , , , 
2834, ATP6V0D2, 3.0537707E-5, 9.795641E-5, 3.2077198, , , , , 
2835, ATP6V0E1, 3.003709E-5, 2.9744506E-5, 0.99025923, , , , , 
2836, ATP6V0E1, 6.73689E-5, 1.8529365E-5, 0.2750433, , , , , 
2837, ATP6V0E1, 2.088293E-5, 2.270118E-5, 1.0870688, , , , , 
2838, ATP6V0E1, 8.796576E-6, 2.0208927E-5, 2.2973628, , , , , 
2839, ATP6V0E1, 6.6510697E-6, 1.1648577E-4, 17.51384, , , , , 
2840, ATP6V1A, 1.1371184E-4, 3.79256E-7, 0.0033352375, , ATP6V1A, , ATP6V1A, 
2841, ATP6V1A, 2.088293E-5, 3.6842011E-6, 0.17642166, , ATP6V1A, , , 
2842, ATP6V1A, 2.4029672E-5, 1.3707396E-5, 0.57043624, , ATP6V1A, , , 
2843, ATP6V1A, 3.9334285E-5, 7.58512E-7, 0.019283736, , ATP6V1A, , , 
2844, ATP6V1A, 1.1442701E-6, 5.1362098E-5, 44.88634, , ATP6V1A, , , 
2845, ATP6V1A, 5.935901E-5, 8.34905E-5, 1.4065347, , ATP6V1A, , , 
2846, ATP6V1B1, 3.7045742E-5, 4.762372E-5, 1.2855382, , , , , 
2847, ATP6V1B1, 3.0823776E-5, 1.3761574E-5, 0.4464597, , , , , 
2848, ATP6V1B1, 1.7521636E-5, 1.4303369E-5, 0.81632614, , , , , 
2849, ATP6V1B1, 1.8165287E-5, 1.9450415E-5, 1.0707464, , , , , 
2850, ATP6V1B1, 1.4803994E-5, 5.417943E-7, 0.036597844, , , , , 
2851, ATP6V1B2, 2.6747313E-5, 8.1269144E-7, 0.03038404, , , , , 
2852, ATP6V1B2, 4.855996E-5, 3.3645425E-5, 0.6928635, , , , , 
2853, ATP6V1B2, 7.437755E-5, 1.08358854E-7, 0.0014568758, , , , , 
2854, ATP6V1B2, 4.3839846E-5, 3.6408575E-5, 0.8304905, , , , , 
2855, ATP6V1B2, 2.5603043E-5, 2.6168664E-5, 1.0220919, , , , , 
2856, ATP6V1C1, 2.0668378E-5, 4.71361E-5, 2.2805903, , , , , 
2857, ATP6V1C1, 1.0441465E-5, 3.304945E-6, 0.3165212, , , , , 
2858, ATP6V1C1, 4.3124677E-5, 6.555711E-6, 0.15201762, , , , , 
2859, ATP6V1C1, 1.2014836E-5, 1.71207E-5, 1.4249632, , , , , 
2860, ATP6V1C1, 4.348226E-5, 2.515009E-4, 5.7839885, , , , , 
2861, ATP6V1C2, 9.940846E-6, 7.58512E-7, 0.07630256, , , , , 
2862, ATP6V1C2, 4.562777E-5, 1.29488835E-5, 0.28379393, , , , , 
2863, ATP6V1C2, 3.189653E-5, 1.1648577E-5, 0.3651989, , , , , 
2864, ATP6V1C2, 2.0525344E-5, 2.7414791E-5, 1.3356557, , , , , 
2865, ATP6V1C2, 3.4399618E-5, 3.5433346E-5, 1.0300505, , , , , 
2866, ATP6V1D, 1.7021017E-5, 2.0534004E-5, 1.2063911, , , , , 
2867, ATP6V1D, 2.0811412E-5, 2.84442E-5, 1.3667597, , , , , 
2868, ATP6V1D, 1.580523E-5, 3.5162448E-5, 2.224735, , , , , 
2869, ATP6V1D, 1.1299667E-5, 1.598293E-5, 1.4144603, , , , , 
2870, ATP6V1D, 6.157604E-5, 1.0077373E-5, 0.16365738, , , , , 
2871, ATP6V1D, 9.297194E-7, 4.3939515E-5, 47.26105, , , , , 
2872, ATP6V1E1, 9.511745E-6, 1.6492218E-4, 17.338795, ATP6V1E1, , ATP6V1E1, , 
2873, ATP6V1E1, 1.1163785E-4, 3.326617E-5, 0.2979829, ATP6V1E1, , , , 
2874, ATP6V1E1, 5.3923726E-5, 1.27321655E-5, 0.23611435, ATP6V1E1, , , , 
2875, ATP6V1E1, 6.1504516E-6, 5.0007613E-5, 8.130722, ATP6V1E1, , , , 
2876, ATP6V1E1, 1.9524108E-5, 6.3985906E-5, 3.2772768, ATP6V1E1, , , , 
2877, ATP6V1E2, 2.6604279E-5, 4.2259953E-6, 0.15884645, , , , , 
2878, ATP6V1E2, 4.0979172E-5, 9.5897585E-6, 0.23401543, , , , , 
2879, ATP6V1E2, 1.787922E-6, 2.8715096E-5, 16.060598, , , , , 
2880, ATP6V1E2, 5.585468E-5, 3.6354395E-5, 0.6508746, , , , , 
2881, ATP6V1E2, 1.3373657E-5, 9.275518E-5, 6.935663, , , , , 
2882, ATP6V1F, 5.2421874E-5, 5.5479733E-5, 1.0583317, , , , , 
2883, ATP6V1F, 1.3445173E-5, 9.622266E-5, 7.1566696, , , , , 
2884, ATP6V1F, 5.4138276E-5, 9.188831E-5, 1.6972891, , , , , 
2885, ATP6V1F, 2.9965573E-5, 1.1215142E-5, 0.37426755, , , , , 
2886, ATP6V1F, 4.2910128E-7, 4.1934876E-5, 97.72723, , , , , 
2887, ATP6V1F, 1.4017309E-5, 4.1718158E-5, 2.976189, , , , , 
2888, ATP6V1G1, 8.1529244E-5, 2.8715097E-6, 0.035220608, , , , , 
2889, ATP6V1G1, 2.0310794E-5, 9.210503E-6, 0.45347822, , , , , 
2890, ATP6V1G1, 4.9203612E-5, 3.695037E-5, 0.75096864, , , , , 
2891, ATP6V1G1, 4.147979E-5, 2.9419429E-5, 0.7092473, , , , , 
2892, ATP6V1G1, 1.8594388E-6, 7.6338816E-5, 41.05476, , , , , 
2893, ATP6V1G2, 1.4303376E-5, 2.6277023E-5, 1.8371203, , , , , 
2894, ATP6V1G2, 1.7807703E-5, 1.2569627E-5, 0.7058534, , , , , 
2895, ATP6V1G2, 3.6402093E-5, 8.6687083E-7, 0.023813764, , , , , 
2896, ATP6V1G2, 3.025164E-5, 1.0998424E-5, 0.36356455, , , , , 
2897, ATP6V1G2, 2.7104898E-5, 3.6246038E-5, 1.3372505, , , , , 
2898, ATP6V1G2, 4.2337993E-5, 3.304945E-5, 0.7806098, , , , , 
2899, ATP6V1G3, 2.8535234E-5, 6.544875E-5, 2.2936118, , , , , 
2900, ATP6V1G3, 5.156367E-5, 4.8978203E-5, 0.9498587, , , , , 
2901, ATP6V1G3, 3.3827484E-5, 2.6710459E-5, 0.7896082, , , , , 
2902, ATP6V1G3, 5.5282548E-5, 3.2399297E-5, 0.5860674, , , , , 
2903, ATP6V1G3, 2.7748549E-5, 3.202004E-5, 1.1539357, , , , , 
2904, ATP6V1G3, 6.4365195E-5, 4.1718158E-5, 0.64814776, , , , , 
2905, ATP6V1H, 4.612839E-5, 2.8227481E-5, 0.61193293, , , , , 
2906, ATP6V1H, 9.654778E-6, 7.411746E-5, 7.6767645, , , , , 
2907, ATP6V1H, 8.5105086E-5, 1.0597496E-4, 1.2452248, , , , , 
2908, ATP6V1H, 8.510508E-6, 7.043326E-7, 0.08276034, , , , , 
2909, ATP6V1H, 1.1442701E-6, 3.597514E-5, 31.439379, , , , , 
2910, ATP8A1, 1.8880457E-5, 1.0185732E-5, 0.53948545, , ATP8A1, , ATP8A1, 
2911, ATP8A1, 2.5173942E-5, 6.0139164E-6, 0.2388945, , ATP8A1, , , 
2912, ATP8A1, 6.128997E-5, 1.0619168E-5, 0.17326112, , ATP8A1, , , 
2913, ATP8A1, 4.147979E-6, 3.9496805E-5, 9.521939, , ATP8A1, , , 
2914, ATP8A1, 3.318383E-5, 2.7414791E-5, 0.8261491, , ATP8A1, , , 
2915, ATP8A1, 1.7950737E-5, 3.79256E-7, 0.0211276, , ATP8A1, , , 
2916, ATPGD1, 7.723823E-6, 2.373059E-5, 3.0723894, , , , , 
2917, ATPGD1, 3.8833667E-5, 1.6253829E-5, 0.41854995, , , , , 
2918, ATPGD1, 6.593856E-5, 1.327396E-5, 0.201308, , , , , 
2919, ATPGD1, 5.020485E-5, 2.183431E-5, 0.4349044, , , , , 
2920, ATPGD1, 1.0012363E-6, 2.3405513E-5, 23.376612, , , , , 
2921, ATR, 5.7285022E-5, 5.0603587E-5, 0.88336504, , , , , 
2922, ATR, 6.257727E-5, 3.1424067E-6, 0.05021643, , , , , 
2923, ATR, 1.0727532E-6, 2.9040173E-5, 27.070694, , , , , 
2924, ATR, 6.429367E-5, 6.062678E-5, 0.9429665, , , , , 
2925, ATR, 1.2229387E-5, 2.2376104E-5, 1.8296995, , , , , 
2926, ATRX, 6.429367E-5, 7.856017E-6, 0.12218958, , ATRX, , ATRX, 
2927, ATRX, 3.933428E-6, 1.8258468E-5, 4.6418715, , ATRX, , , 
2928, ATRX, 6.7941037E-6, 9.535579E-6, 1.4035081, , ATRX, , , 
2929, ATRX, 5.0776985E-6, 7.563448E-5, 14.895426, , ATRX, , , 
2930, ATRX, 2.474484E-5, 6.826608E-6, 0.27588007, , ATRX, , , 
2931, ATRX, 4.0907657E-5, 4.8761484E-7, 0.011919891, , ATRX, , , 
2932, ATXN1, 5.821474E-5, 3.9280087E-5, 0.67474467, , , , , 
2933, ATXN1, 2.8606752E-7, 2.1292515E-5, 74.431786, , , , , 
2934, ATXN1, 6.114693E-5, 1.9504594E-5, 0.3189791, , , , , 
2935, ATXN1, 1.880894E-5, 1.321978E-5, 0.7028456, , , , , 
2936, ATXN1, 1.1585735E-5, 2.9148532E-5, 2.5158985, , , , , 
2937, ATXN2, 5.8286256E-5, 9.210503E-7, 0.015802186, , ATXN2, , ATXN2, 
2938, ATXN2, 3.990642E-5, 1.6253829E-7, 0.004072986, , ATXN2, , , 
2939, ATXN2, 7.0301096E-5, 2.3838948E-5, 0.3390978, , ATXN2, , , 
2940, ATXN2, 3.8905182E-5, 7.9101965E-6, 0.20331986, , ATXN2, , , 
2941, ATXN2, 1.787922E-6, 1.3599037E-5, 7.606057, , ATXN2, , , 
2942, AUH, 1.9309557E-6, 2.8064944E-5, 14.5342245, , , , , 
2943, AUH, 1.6663433E-5, 1.0673348E-5, 0.64052516, , , , , 
2944, AUH, 6.6868284E-5, 3.0665557E-5, 0.45859644, , , , , 
2945, AUH, 1.5333219E-4, 2.0046389E-6, 0.013073829, , , , , 
2946, AUH, 3.3899E-5, 6.691159E-5, 1.9738514, , , , , 
2947, AUH, 7.065868E-5, 6.469024E-5, 0.9155314, , , , , 
2948, AURKA, 4.2910128E-7, 3.1640786E-5, 73.737335, AURKA, , AURKA, , 
2949, AURKA, 1.8236804E-5, 8.674127E-5, 4.7563853, AURKA, , , , 
2950, AURKA, 7.1588394E-5, 6.989146E-6, 0.0976296, AURKA, , , , 
2951, AURKA, 6.829862E-5, 1.0131553E-5, 0.14834198, AURKA, , , , 
2952, AURKA, 1.4947028E-5, 4.7677895E-5, 3.189791, AURKA, , , , 
2953, AURKB, 2.2956918E-5, 1.0131553E-5, 0.44132897, , , , , 
2954, AURKB, 4.512715E-5, 4.0417854E-5, 0.8956438, , , , , 
2955, AURKB, 2.338602E-5, 2.1563412E-5, 0.92206424, , , , , 
2956, AURKB, 1.8909063E-4, 2.8985995E-5, 0.15329154, , , , , 
2957, AURKB, 3.754636E-5, 1.3599037E-5, 0.3621932, , , , , 
2958, AVEN, 6.6725246E-5, 1.242876E-4, 1.8626773, , , , , 
2959, AVEN, 6.579553E-6, 2.6277023E-5, 3.9937398, , , , , 
2960, AVEN, 4.426895E-5, 2.8552558E-5, 0.64497936, , , , , 
2961, AVEN, 3.5758438E-7, 4.4968924E-6, 12.575751, , , , , 
2962, AVEN, 1.6806467E-5, 5.0061793E-5, 2.978722, , , , , 
2963, AVP, 5.59262E-5, 1.1215142E-5, 0.20053467, , , , , 
2964, AVP, 2.1383546E-5, 1.3815754E-5, 0.6460927, , , , , 
2965, AVP, 3.8619114E-6, 7.449671E-5, 19.290113, , , , , 
2966, AVP, 1.0942083E-5, 6.5015315E-6, 0.59417677, , , , , 
2967, AVP, 1.9381074E-5, 3.79256E-7, 0.019568369, , , , , 
2968, AVPR1A, 4.6629004E-5, 1.2136192E-5, 0.2602713, , , , , 
2969, AVPR1A, 6.393609E-5, 3.0069583E-5, 0.4703069, , , , , 
2970, AVPR1A, 9.225678E-6, 6.506949E-5, 7.0530853, , , , , 
2971, AVPR1A, 1.580523E-5, 5.9380654E-5, 3.7570257, , , , , 
2972, AVPR1A, 1.5018545E-5, 1.0131553E-5, 0.6746028, , , , , 
2973, AVPR1B, 2.7176413E-6, 5.5804812E-6, 2.0534282, , AVPR1B, , AVPR1B, 
2974, AVPR1B, 2.1455064E-5, 1.8366825E-5, 0.85606015, , AVPR1B, , , 
2975, AVPR1B, 2.1955682E-5, 3.304945E-6, 0.150528, , AVPR1B, , , 
2976, AVPR1B, 7.523576E-5, 2.1021619E-5, 0.27940995, , AVPR1B, , , 
2977, AVPR1B, 9.876481E-5, 2.7252252E-5, 0.2759308, , AVPR1B, , , 
2978, AVPR1B, 1.06846215E-4, 1.609129E-5, 0.15060234, , AVPR1B, , , 
2979, AVPR2, 4.2051925E-5, 5.396271E-5, 1.28324, , , , , 
2980, AVPR2, 5.292249E-5, 7.6230455E-5, 1.440417, , , , , 
2981, AVPR2, 1.0512981E-5, 4.7732075E-5, 4.540299, , , , , 
2982, AVPR2, 1.5233095E-5, 1.7337417E-5, 1.1381415, , , , , 
2983, AVPR2, 1.3445173E-5, 9.806477E-6, 0.72936785, , , , , 
2984, AVPR2, 1.2586971E-5, 2.1021619E-5, 1.6701094, , , , , 
2985, AXIN1, 7.380542E-5, 7.482179E-5, 1.0137709, , , , , 
2986, AXIN1, 9.4402285E-6, 3.1640786E-5, 3.351697, , , , , 
2987, AXIN1, 3.4542652E-5, 4.5239824E-5, 1.3096801, , , , , 
2988, AXIN1, 8.946762E-5, 1.815011E-5, 0.20286791, , , , , 
2989, AXIN1, 1.1535673E-4, 1.1540218E-4, 1.000394, , , , , 
2990, AXIN1, 1.8451356E-5, 6.9566384E-5, 3.7702587, , , , , 
2991, AXIN2, 6.715435E-5, 1.2027833E-5, 0.17910726, , , , , 
2992, AXIN2, 1.7593153E-5, 5.8405425E-5, 3.3197815, , , , , 
2993, AXIN2, 8.846638E-5, 3.2670196E-5, 0.36929503, , , , , 
2994, AXIN2, 9.4259245E-5, 1.0510809E-5, 0.111509584, , , , , 
2995, AXIN2, 3.7760914E-5, 3.9442624E-5, 1.0445358, , , , , 
2996, AZGP1, 3.990642E-5, 1.582581E-4, 3.9657304, AZGP1, , AZGP1, , 
2997, AZGP1, 1.7450118E-5, 7.579702E-5, 4.3436394, AZGP1, , , , 
2998, AZGP1, 6.2934855E-6, 4.280175E-5, 6.800961, AZGP1, , , , 
2999, AZGP1, 1.8165287E-5, 3.034048E-6, 0.16702451, AZGP1, , , , 
3000, AZGP1, 5.5068E-6, 1.0185732E-5, 1.8496644, AZGP1, , , , 
3001, AZI2, 1.7164051E-6, 2.1455053E-5, 12.499993, , , , , 
3002, AZI2, 1.1299667E-5, 2.936525E-5, 2.5987713, , , , , 
3003, AZI2, 3.397052E-5, 1.1144709E-4, 3.2807002, , , , , 
3004, AZI2, 4.8989063E-5, 4.8761484E-7, 0.009953545, , , , , 
3005, AZI2, 1.2873038E-5, 2.373059E-5, 1.8434336, , , , , 
3006, AZIN1, 3.6473608E-5, 2.7143893E-5, 0.7442064, , , , , 
3007, AZIN1, 5.9502043E-5, 1.517024E-6, 0.025495326, , , , , 
3008, AZIN1, 1.7807703E-5, 3.0828094E-5, 1.7311662, , , , , 
3009, AZIN1, 4.469805E-5, 1.6795622E-5, 0.3757574, , , , , 
3010, AZIN1, 5.0347884E-5, 6.989146E-6, 0.13881707, , , , , 
3011, B2M, 3.990642E-5, 8.0185555E-6, 0.20093398, , , , , 
3012, B2M, 2.6461244E-5, 3.3428707E-5, 1.2633082, , , , , 
3013, B2M, 7.151688E-6, 1.8475184E-5, 2.583332, , , , , 
3014, B2M, 2.817765E-5, 1.0445794E-4, 3.7071204, , , , , 
3015, B2M, 5.585468E-5, 1.89628E-6, 0.033950243, , , , , 
3016, B3GALNT1, 1.2157869E-6, 6.924131E-5, 56.951843, , , , , 
3017, B3GALNT1, 6.415064E-5, 6.544875E-5, 1.0202353, , , , , 
3018, B3GALNT1, 3.575844E-6, 7.58512E-7, 0.21212111, , , , , 
3019, B3GALNT1, 1.0055273E-4, 5.672586E-5, 0.56414044, , , , , 
3020, B3GALNT1, 4.5055635E-6, 1.9342056E-5, 4.2929273, , , , , 
3021, B3GALT1, 8.918155E-5, 7.438836E-5, 0.8341227, , , , , 
3022, B3GALT1, 1.9452591E-5, 2.08049E-5, 1.0695182, , , , , 
3023, B3GALT1, 6.415064E-5, 7.709733E-5, 1.2018169, , , , , 
3024, B3GALT1, 1.2987465E-4, 1.6524726E-5, 0.12723596, , , , , 
3025, B3GALT1, 3.161046E-5, 4.7677895E-6, 0.1508295, , , , , 
3026, B3GALT1, 1.6806467E-5, 1.7933391E-5, 1.067053, , , , , 
3027, B3GALT2, 2.224175E-5, 2.2424865E-4, 10.08233, , , , , 
3028, B3GALT2, 2.338602E-5, 4.7786256E-5, 2.0433686, , , , , 
3029, B3GALT2, 4.8774513E-5, 3.3699605E-5, 0.69092655, , , , , 
3030, B3GALT2, 1.0155397E-5, 2.4164025E-5, 2.379427, , , , , 
3031, B3GALT2, 2.1669615E-5, 2.9852865E-5, 1.377637, , , , , 
3032, B3GALT2, 5.6927434E-5, 1.4303369E-5, 0.25125617, , , , , 
3033, B3GALT4, 9.583262E-6, 7.1516847E-6, 0.74626833, , , , , 
3034, B3GALT4, 5.3423108E-5, 7.2492076E-5, 1.3569423, , , , , 
3035, B3GALT4, 6.078935E-6, 1.1648577E-4, 19.1622, , , , , 
3036, B3GALT4, 1.004097E-4, 4.9682534E-5, 0.49479815, , , , , 
3037, B3GALT4, 4.2481028E-5, 5.905558E-6, 0.13901636, , , , , 
3038, B3GALT5, 9.7262955E-6, 7.0324895E-5, 7.2303886, B3GALT5, , B3GALT5, , 
3039, B3GALT5, 1.10136E-5, 1.1052603E-5, 1.0035415, B3GALT5, , , , 
3040, B3GALT5, 1.6520398E-5, 1.8258468E-5, 1.1052074, B3GALT5, , , , 
3041, B3GALT5, 4.1122206E-5, 1.0510809E-5, 0.25559935, B3GALT5, , , , 
3042, B3GALT5, 2.1455064E-7, 3.115317E-5, 145.20193, B3GALT5, , , , 
3043, B3GALT5, 1.1728768E-5, 1.5386958E-4, 13.118989, B3GALT5, , , , 
3044, B3GALT6, 3.5758438E-7, 5.4179427E-8, 0.15151508, , B3GALT6, , B3GALT6, 
3045, B3GALT6, 2.0811412E-5, 7.58512E-6, 0.36446926, , B3GALT6, , , 
3046, B3GALT6, 8.510508E-6, 9.210503E-7, 0.10822506, , B3GALT6, , , 
3047, B3GALT6, 3.5400855E-5, 4.4210414E-5, 1.2488515, , B3GALT6, , , 
3048, B3GALT6, 7.866856E-6, 5.4179427E-8, 0.0068870494, , B3GALT6, , , 
3049, B3GAT1, 5.9573562E-5, 1.4037889E-4, 2.3563957, B3GAT1, , B3GAT1, , 
3050, B3GAT1, 8.93961E-6, 2.7089715E-7, 0.030303016, B3GAT1, , , , 
3051, B3GAT1, 1.7521636E-5, 7.422582E-5, 4.236238, B3GAT1, , , , 
3052, B3GAT1, 1.9309557E-6, 4.350608E-5, 22.530853, B3GAT1, , , , 
3053, B3GAT1, 2.8320685E-5, 8.451991E-6, 0.2984388, B3GAT1, , , , 
3054, B3GAT1, 2.3886638E-5, 1.1345172E-4, 4.7495894, B3GAT1, , , , 
3055, B3GAT2, 2.1455064E-7, 1.040245E-5, 48.484825, , , , , 
3056, B3GAT2, 3.525782E-5, 5.7376015E-5, 1.6273273, , , , , 
3057, B3GAT2, 1.4446409E-5, 1.08358854E-7, 0.0075007468, , , , , 
3058, B3GAT2, 4.7773276E-5, 2.2647E-5, 0.47405165, , , , , 
3059, B3GAT2, 2.131203E-5, 1.4628446E-6, 0.06863938, , , , , 
3060, B3GAT3, 1.8165287E-5, 1.3143929E-4, 7.2357397, , , , , 
3061, B3GAT3, 1.0119638E-4, 2.3297155E-6, 0.023021726, , , , , 
3062, B3GAT3, 5.363766E-6, 2.3893128E-5, 4.4545436, , , , , 
3063, B3GAT3, 3.8476082E-5, 8.9612775E-5, 2.3290515, , , , , 
3064, B3GAT3, 9.297194E-6, 4.9845075E-6, 0.5361303, , , , , 
3065, B3GAT3, 7.995587E-5, 1.3924113E-5, 0.17414747, , , , , 
3066, B3GNT2, 6.4079126E-5, 9.643938E-6, 0.15050046, , , , , 
3067, B3GNT2, 6.915682E-5, 4.7190282E-5, 0.68236625, , , , , 
3068, B3GNT2, 8.796576E-6, 2.4434921E-5, 2.7777762, , , , , 
3069, B3GNT2, 1.559068E-5, 1.3111422E-5, 0.8409782, , , , , 
3070, B3GNT2, 5.4495864E-5, 8.1269144E-7, 0.014912901, , , , , 
3071, B3GNT3, 7.187446E-5, 4.18807E-5, 0.5826923, , , , , 
3072, B3GNT3, 7.9383735E-6, 4.6865207E-5, 5.9036283, , , , , 
3073, B3GNT3, 9.611869E-5, 2.183431E-5, 0.22715989, , , , , 
3074, B3GNT3, 2.4101188E-5, 2.6981355E-5, 1.1195031, , , , , 
3075, B3GNT3, 5.6069235E-5, 6.804936E-5, 1.2136667, , , , , 
3076, B3GNT4, 1.9667143E-5, 1.4574266E-5, 0.7410464, , , , , 
3077, B3GNT4, 7.688064E-5, 2.8877635E-5, 0.37561646, , , , , 
3078, B3GNT4, 7.1516877E-7, 7.0433257E-6, 9.84848, , , , , 
3079, B3GNT4, 1.8522871E-5, 4.079711E-5, 2.2025263, , , , , 
3080, B3GNT4, 4.0693103E-5, 1.6578904E-5, 0.40741313, , , , , 
3081, B3GNT5, 4.648597E-6, 2.454328E-5, 5.279718, , , , , 
3082, B3GNT5, 1.9881692E-5, 5.7159297E-5, 2.8749714, , , , , 
3083, B3GNT5, 2.2599334E-5, 5.201225E-6, 0.2301495, , , , , 
3084, B3GNT5, 5.63553E-5, 1.0434958E-4, 1.8516374, , , , , 
3085, B3GNT5, 5.0061815E-5, 3.79256E-7, 0.007575754, , , , , 
3086, B3GNT6, 5.6283785E-5, 1.229873E-5, 0.21851285, , , , , 
3087, B3GNT6, 3.375597E-5, 1.0348271E-4, 3.065612, , , , , 
3088, B3GNT6, 2.9178887E-5, 2.5085075E-5, 0.8596995, , , , , 
3089, B3GNT6, 1.7593153E-5, 1.4465908E-4, 8.222465, , , , , 
3090, B3GNT6, 6.457974E-5, 9.9798504E-5, 1.5453532, , , , , 
3091, B3GNT6, 1.673495E-5, 3.532499E-5, 2.1108513, , , , , 
3092, B3GNT7, 8.710756E-5, 5.1578816E-5, 0.59212786, , , , , 
3093, B3GNT7, 1.0226914E-5, 1.7115282E-4, 16.735529, , , , , 
3094, B3GNT7, 9.597565E-5, 3.3374527E-5, 0.34773952, , , , , 
3095, B3GNT7, 2.1812648E-5, 4.5131463E-5, 2.06905, , , , , 
3096, B3GNT7, 3.0108606E-5, 6.203545E-5, 2.0603893, , , , , 
3097, B3GNT7, 6.758345E-5, 2.1021619E-5, 0.31104684, , , , , 
3098, B4GALNT1, 7.24466E-5, 1.1215142E-5, 0.15480563, , , , , 
3099, B4GALNT1, 9.225678E-6, 3.2074222E-5, 3.476625, , , , , 
3100, B4GALNT1, 2.7247932E-5, 1.3962039E-4, 5.124073, , , , , 
3101, B4GALNT1, 2.4673323E-5, 4.453549E-5, 1.8050057, , , , , 
3102, B4GALNT1, 3.3541415E-5, 2.2267744E-5, 0.66388804, , , , , 
3103, B4GALT1, 1.8880457E-5, 1.3398573E-4, 7.09653, , , , , 
3104, B4GALT1, 5.5568617E-5, 3.407886E-5, 0.61327535, , , , , 
3105, B4GALT1, 2.7533999E-5, 1.7445776E-5, 0.6336085, , , , , 
3106, B4GALT1, 6.801255E-5, 9.199667E-5, 1.3526425, , , , , 
3107, B4GALT1, 7.788188E-5, 7.043326E-7, 0.0090436, , , , , 
3108, B4GALT1, 2.2599334E-5, 9.123816E-5, 4.0372057, , , , , 
3109, B4GALT2, 6.1504516E-6, 2.5085075E-5, 4.0785747, , , , , 
3110, B4GALT2, 2.2885401E-6, 1.6253829E-5, 7.1022696, , , , , 
